"StateAbbr","Location.ID","Location","Value","Rank","Anomaly..1901.2000.base.period.","X1901.2000.Mean","StateDesc","County"
"NV","NV-001","Churchill County",50.7667,71,0.3052,50.5,"Nevada","Churchill County"
"NV","NV-003","Clark County",63.5083,71,0.3542,63.2,"Nevada","Clark County"
"NV","NV-005","Douglas County",48.0917,76,0.2393,47.9,"Nevada","Douglas County"
"NY","NY-001","Albany County",47.1583,91,0.822,46.3,"New York","Albany County"
"NY","NY-003","Allegany County",45.95,101,1.1775,44.8,"New York","Allegany County"
"NY","NY-005","Bronx County",55.0417,109,2.4218,52.6,"New York","Bronx County"
"NY","NY-007","Broome County",46.1333,76,0.4572,45.7,"New York","Broome County"
"NY","NY-009","Cattaraugus County",45.9,99,1.1947,44.7,"New York","Cattaraugus County"
"NY","NY-011","Cayuga County",46.05,55,-0.0283,46.1,"New York","Cayuga County"
"NY","NY-013","Chautauqua County",47.2833,102,1.3775,45.9,"New York","Chautauqua County"
"NY","NY-015","Chemung County",47.0667,99,1.1787,45.9,"New York","Chemung County"
"NY","NY-017","Chenango County",45.0417,83,0.6178,44.4,"New York","Chenango County"
"NY","NY-019","Clinton County",42.4083,78,0.6297,41.8,"New York","Clinton County"
"NY","NY-021","Columbia County",48.1917,98,1.1147,47.1,"New York","Columbia County"
"NY","NY-023","Cortland County",44.4917,71,0.2854,44.2,"New York","Cortland County"
"NY","NY-025","Delaware County",44.425,82,0.6179,43.8,"New York","Delaware County"
"NY","NY-027","Dutchess County",49.7583,109,1.9838,47.8,"New York","Dutchess County"
"NY","NY-029","Erie County",47.05,90,0.8478,46.2,"New York","Erie County"
"NY","NY-031","Essex County",40.6,61,0.2078,40.4,"New York","Essex County"
"NY","NY-033","Franklin County",40.8417,74,0.5763,40.3,"New York","Franklin County"
"NY","NY-035","Fulton County",44.0167,75,0.3197,43.7,"New York","Fulton County"
"NY","NY-037","Genesee County",46.4417,73,0.4061,46,"New York","Genesee County"
"NY","NY-039","Greene County",45.7583,86,0.7383,45,"New York","Greene County"
"NY","NY-041","Hamilton County",40.05,67,0.282,39.8,"New York","Hamilton County"
"NY","NY-043","Herkimer County",42,69,0.2376,41.8,"New York","Herkimer County"
"NY","NY-045","Jefferson County",44.0917,79,0.4868,43.6,"New York","Jefferson County"
"NY","NY-047","Kings County",55.45,110,2.4041,53,"New York","Kings County"
"NY","NY-049","Lewis County",41.8833,82,0.595,41.3,"New York","Lewis County"
"NY","NY-051","Livingston County",47.1833,91,0.8711,46.3,"New York","Livingston County"
"NY","NY-053","Madison County",44.8,84,0.6669,44.1,"New York","Madison County"
"NY","NY-055","Monroe County",47.4083,77,0.5463,46.9,"New York","Monroe County"
"NY","NY-057","Montgomery County",46.025,61,0.1098,45.9,"New York","Montgomery County"
"NY","NY-059","Nassau County",54.25,109,2.3422,51.9,"New York","Nassau County"
"NY","NY-061","New York County",55.3583,111,2.482,52.9,"New York","New York County"
"NY","NY-063","Niagara County",47.2583,72,0.2904,47,"New York","Niagara County"
"NY","NY-065","Oneida County",44.4833,75,0.4614,44,"New York","Oneida County"
"NY","NY-067","Onondaga County",46.2,79,0.475,45.7,"New York","Onondaga County"
"NY","NY-069","Ontario County",46.725,72,0.4247,46.3,"New York","Ontario County"
"NY","NY-071","Orange County",49.8,108,1.9084,47.9,"New York","Orange County"
"NY","NY-073","Orleans County",46.775,68,0.1614,46.6,"New York","Orleans County"
"NY","NY-075","Oswego County",45.525,83,0.5915,44.9,"New York","Oswego County"
"NY","NY-077","Otsego County",44.0417,56,0.0737,44,"New York","Otsego County"
"NY","NY-079","Putnam County",50.5,110,2.2247,48.3,"New York","Putnam County"
"NY","NY-081","Queens County",54.925,109,2.2152,52.7,"New York","Queens County"
"NY","NY-083","Rensselaer County",46.9667,100,1.3054,45.7,"New York","Rensselaer County"
"NY","NY-085","Richmond County",55.5833,116,2.7973,52.8,"New York","Richmond County"
"NY","NY-087","Rockland County",52.1333,111,2.4239,49.7,"New York","Rockland County"
"NY","NY-089","St. Lawrence County",42.375,74,0.5319,41.8,"New York","St. Lawrence County"
"NY","NY-091","Saratoga County",45.875,94,0.9877,44.9,"New York","Saratoga County"
"NY","NY-093","Schenectady County",46.7667,92,0.8206,45.9,"New York","Schenectady County"
"NY","NY-095","Schoharie County",44.475,58,0.0117,44.5,"New York","Schoharie County"
"NY","NY-097","Schuyler County",46.3333,86,0.8064,45.5,"New York","Schuyler County"
"NY","NY-099","Seneca County",46.9417,54,-0.0442,47,"New York","Seneca County"
"NY","NY-101","Steuben County",46.1667,97,1.0098,45.2,"New York","Steuben County"
"NY","NY-103","Suffolk County",52.6333,109,2.2903,50.3,"New York","Suffolk County"
"NY","NY-105","Sullivan County",46.6583,106,1.4603,45.2,"New York","Sullivan County"
"NY","NY-107","Tioga County",46.4,81,0.5636,45.8,"New York","Tioga County"
"NY","NY-109","Tompkins County",45.7083,64,0.1175,45.6,"New York","Tompkins County"
"NY","NY-111","Ulster County",47.4417,101,1.4257,46,"New York","Ulster County"
"NY","NY-113","Warren County",42.9417,85,0.6559,42.3,"New York","Warren County"
"NY","NY-115","Washington County",45.6083,98,1.0744,44.5,"New York","Washington County"
"NY","NY-117","Wayne County",46.3667,41,-0.3124,46.7,"New York","Wayne County"
"NY","NY-119","Westchester County",52.5083,112,2.4878,50,"New York","Westchester County"
"NY","NY-121","Wyoming County",45.5583,91,0.8939,44.7,"New York","Wyoming County"
"NY","NY-123","Yates County",46.725,79,0.5462,46.2,"New York","Yates County"
"OH","OH-001","Adams County",54.7917,118,1.9939,52.8,"Ohio","Adams County"
"OH","OH-003","Allen County",51.675,105,1.6361,50,"Ohio","Allen County"
"OH","OH-005","Ashland County",50.8333,115,2.1925,48.6,"Ohio","Ashland County"
"OH","OH-007","Ashtabula County",49.7833,114,2.3329,47.5,"Ohio","Ashtabula County"
"OH","OH-009","Athens County",54.0083,118,2.0728,51.9,"Ohio","Athens County"
"OH","OH-011","Auglaize County",51.3833,102,1.3133,50.1,"Ohio","Auglaize County"
"OH","OH-013","Belmont County",52.35,110,1.7242,50.6,"Ohio","Belmont County"
"OH","OH-015","Brown County",54.3333,116,1.9491,52.4,"Ohio","Brown County"
"OH","OH-017","Butler County",53.9,106,1.6487,52.3,"Ohio","Butler County"
"OH","OH-019","Carroll County",51.6417,119,2.4233,49.2,"Ohio","Carroll County"
"OH","OH-021","Champaign County",51.6417,101,1.4122,50.2,"Ohio","Champaign County"
"OH","OH-023","Clark County",52.5417,108,1.7304,50.8,"Ohio","Clark County"
"OH","OH-025","Clermont County",54.9417,118,2.0927,52.8,"Ohio","Clermont County"
"OH","OH-027","Clinton County",53.3667,113,2.0223,51.3,"Ohio","Clinton County"
"OH","OH-029","Columbiana County",50.7833,110,1.9221,48.9,"Ohio","Columbiana County"
"OH","OH-031","Coshocton County",52.1167,114,2.1148,50,"Ohio","Coshocton County"
"OH","OH-033","Crawford County",51.225,119,2.2174,49,"Ohio","Crawford County"
"OH","OH-035","Cuyahoga County",51.6917,117,2.4561,49.2,"Ohio","Cuyahoga County"
"OH","OH-037","Darke County",52,112,1.7471,50.3,"Ohio","Darke County"
"OH","OH-039","Defiance County",50.1083,88,0.8072,49.3,"Ohio","Defiance County"
"OH","OH-041","Delaware County",52.55,111,1.7551,50.8,"Ohio","Delaware County"
"OH","OH-043","Erie County",51.5167,104,1.4143,50.1,"Ohio","Erie County"
"OH","OH-045","Fairfield County",53.4833,120,2.1623,51.3,"Ohio","Fairfield County"
"OH","OH-047","Fayette County",53.1167,111,1.9857,51.1,"Ohio","Fayette County"
"OH","OH-049","Franklin County",53.6917,116,1.987,51.7,"Ohio","Franklin County"
"OH","OH-051","Fulton County",50.3917,102,1.6001,48.8,"Ohio","Fulton County"
"OH","OH-053","Gallia County",55.1167,115,1.6682,53.4,"Ohio","Gallia County"
"OH","OH-055","Geauga County",49.7583,116,2.5424,47.2,"Ohio","Geauga County"
"OH","OH-057","Greene County",53.2833,110,1.9178,51.4,"Ohio","Greene County"
"OH","OH-059","Guernsey County",52.275,109,1.6418,50.6,"Ohio","Guernsey County"
"OH","OH-061","Hamilton County",55.1833,117,2.0249,53.2,"Ohio","Hamilton County"
"OH","OH-063","Hancock County",52.075,117,2.2695,49.8,"Ohio","Hancock County"
"OH","OH-065","Hardin County",52.2417,119,2.4558,49.8,"Ohio","Hardin County"
"OH","OH-067","Harrison County",52.0417,117,2.1402,49.9,"Ohio","Harrison County"
"OH","OH-069","Henry County",51.1083,102,1.629,49.5,"Ohio","Henry County"
"OH","OH-071","Highland County",53.6,111,1.9531,51.6,"Ohio","Highland County"
"OH","OH-073","Hocking County",53.4583,120,2.0818,51.4,"Ohio","Hocking County"
"OH","OH-075","Holmes County",51.325,115,2.1368,49.2,"Ohio","Holmes County"
"OH","OH-077","Huron County",50.825,107,1.5468,49.3,"Ohio","Huron County"
"OH","OH-079","Jackson County",54.5167,119,2.0779,52.4,"Ohio","Jackson County"
"OH","OH-081","Jefferson County",52.0667,113,1.7555,50.3,"Ohio","Jefferson County"
"OH","OH-083","Knox County",51.0667,110,1.7559,49.3,"Ohio","Knox County"
"OH","OH-085","Lake County",51.0583,119,2.6595,48.4,"Ohio","Lake County"
"OH","OH-087","Lawrence County",56.0917,123,2.4783,53.6,"Ohio","Lawrence County"
"OH","OH-089","Licking County",52.2917,116,1.9373,50.4,"Ohio","Licking County"
"OH","OH-091","Logan County",51.35,106,1.6508,49.7,"Ohio","Logan County"
"OH","OH-093","Lorain County",51.4333,108,1.6868,49.7,"Ohio","Lorain County"
"OH","OH-095","Lucas County",52,113,2.2768,49.7,"Ohio","Lucas County"
"OH","OH-097","Madison County",52.7917,113,1.8536,50.9,"Ohio","Madison County"
"OH","OH-099","Mahoning County",50.4,115,2.2824,48.1,"Ohio","Mahoning County"
"OH","OH-101","Marion County",52.2167,118,2.2055,50,"Ohio","Marion County"
"OH","OH-103","Medina County",51.3833,117,2.3184,49.1,"Ohio","Medina County"
"OH","OH-105","Meigs County",54.375,111,1.5486,52.8,"Ohio","Meigs County"
"OH","OH-107","Mercer County",51.075,98,1.1503,49.9,"Ohio","Mercer County"
"OH","OH-109","Miami County",53.125,118,2.1677,51,"Ohio","Miami County"
"OH","OH-111","Monroe County",53.0583,118,1.8208,51.2,"Ohio","Monroe County"
"OH","OH-113","Montgomery County",53.6833,113,2.0609,51.6,"Ohio","Montgomery County"
"OH","OH-115","Morgan County",53.5583,118,2.093,51.5,"Ohio","Morgan County"
"OH","OH-117","Morrow County",51.025,110,1.832,49.2,"Ohio","Morrow County"
"OH","OH-119","Muskingum County",52.9833,120,2.1923,50.8,"Ohio","Muskingum County"
"OH","OH-121","Noble County",53.1083,115,1.9219,51.2,"Ohio","Noble County"
"OH","OH-123","Ottawa County",51.6917,106,1.5627,50.1,"Ohio","Ottawa County"
"OH","OH-125","Paulding County",50.425,86,0.7204,49.7,"Ohio","Paulding County"
"OH","OH-127","Perry County",52.9417,118,2.1092,50.8,"Ohio","Perry County"
"OH","OH-129","Pickaway County",54.5,122,2.3573,52.1,"Ohio","Pickaway County"
"OH","OH-131","Pike County",54.7083,121,2.3097,52.4,"Ohio","Pike County"
"OH","OH-133","Portage County",50.9,121,2.9983,47.9,"Ohio","Portage County"
"OH","OH-135","Preble County",52.2583,106,1.5444,50.7,"Ohio","Preble County"
"OH","OH-137","Putnam County",51.3917,100,1.5082,49.9,"Ohio","Putnam County"
"OH","OH-139","Richland County",50.7083,119,2.3631,48.3,"Ohio","Richland County"
"OH","OH-141","Ross County",54.475,120,2.317,52.2,"Ohio","Ross County"
"OH","OH-143","Sandusky County",51.4417,100,1.3486,50.1,"Ohio","Sandusky County"
"OH","OH-145","Scioto County",55.3917,122,2.4077,53,"Ohio","Scioto County"
"OH","OH-147","Seneca County",51.2083,105,1.553,49.7,"Ohio","Seneca County"
"OH","OH-149","Shelby County",51.6,104,1.4622,50.1,"Ohio","Shelby County"
"OH","OH-151","Stark County",51.975,121,3.1817,48.8,"Ohio","Stark County"
"OH","OH-153","Summit County",52.1667,122,3.2148,49,"Ohio","Summit County"
"OH","OH-155","Trumbull County",50.225,115,2.4993,47.7,"Ohio","Trumbull County"
"OH","OH-157","Tuscarawas County",52.0833,118,2.2812,49.8,"Ohio","Tuscarawas County"
"OH","OH-159","Union County",52.2833,111,1.7802,50.5,"Ohio","Union County"
"OH","OH-161","Van Wert County",50.775,93,0.8964,49.9,"Ohio","Van Wert County"
"OH","OH-163","Vinton County",53.8667,118,1.9807,51.9,"Ohio","Vinton County"
"OH","OH-165","Warren County",54.1333,109,1.9058,52.2,"Ohio","Warren County"
"OH","OH-167","Washington County",54.6167,120,2.3611,52.3,"Ohio","Washington County"
"OH","OH-169","Wayne County",51.1667,116,2.1565,49,"Ohio","Wayne County"
"OH","OH-171","Williams County",49.3167,93,0.8967,48.4,"Ohio","Williams County"
"OH","OH-173","Wood County",51.9083,110,2.0195,49.9,"Ohio","Wood County"
"OH","OH-175","Wyandot County",52.3417,119,2.4882,49.9,"Ohio","Wyandot County"
"OK","OK-001","Adair County",58.8583,75,0.2816,58.6,"Oklahoma","Adair County"
"OK","OK-003","Alfalfa County",58.1167,68,0.0948,58,"Oklahoma","Alfalfa County"
"OK","OK-005","Atoka County",62.325,83,0.3502,62,"Oklahoma","Atoka County"
"OK","OK-007","Beaver County",56.6583,61,-0.0659,56.7,"Oklahoma","Beaver County"
"OK","OK-009","Beckham County",60.0417,84,0.6837,59.4,"Oklahoma","Beckham County"
"OK","OK-011","Blaine County",59.3083,77,0.3377,59,"Oklahoma","Blaine County"
"OK","OK-013","Bryan County",63.1917,89,0.5388,62.7,"Oklahoma","Bryan County"
"OK","OK-015","Caddo County",60.425,83,0.4906,59.9,"Oklahoma","Caddo County"
"OK","OK-017","Canadian County",60.05,82,0.6101,59.4,"Oklahoma","Canadian County"
"OK","OK-019","Carter County",62.075,50,-0.377,62.5,"Oklahoma","Carter County"
"OK","OK-021","Cherokee County",59.3083,58,-0.1942,59.5,"Oklahoma","Cherokee County"
"OK","OK-023","Choctaw County",62.9,91,0.7178,62.2,"Oklahoma","Choctaw County"
"OK","OK-025","Cimarron County",54.0583,41,-0.4868,54.5,"Oklahoma","Cimarron County"
"OK","OK-027","Cleveland County",60.5583,68,0.0405,60.5,"Oklahoma","Cleveland County"
"OK","OK-029","Coal County",62.0333,74,0.15,61.9,"Oklahoma","Coal County"
"OK","OK-031","Comanche County",61.5667,79,0.3364,61.2,"Oklahoma","Comanche County"
"OK","OK-033","Cotton County",62.725,77,0.3071,62.4,"Oklahoma","Cotton County"
"OK","OK-035","Craig County",58.1417,42,-0.4793,58.6,"Oklahoma","Craig County"
"OK","OK-037","Creek County",60.1333,75,0.2482,59.9,"Oklahoma","Creek County"
"OK","OK-039","Custer County",59.2417,75,0.3703,58.9,"Oklahoma","Custer County"
"OK","OK-041","Delaware County",58.2333,51,-0.2738,58.5,"Oklahoma","Delaware County"
"OK","OK-043","Dewey County",58.1833,68,0.0188,58.2,"Oklahoma","Dewey County"
"OK","OK-045","Ellis County",57.5833,77,0.2831,57.3,"Oklahoma","Ellis County"
"OK","OK-047","Garfield County",58.8833,77,0.2768,58.6,"Oklahoma","Garfield County"
"OK","OK-049","Garvin County",61.3167,55,-0.2413,61.6,"Oklahoma","Garvin County"
"OK","OK-051","Grady County",60.8833,86,0.5517,60.3,"Oklahoma","Grady County"
"OK","OK-053","Grant County",58.1417,69,0.1019,58,"Oklahoma","Grant County"
"OK","OK-055","Greer County",60.9,81,0.43,60.5,"Oklahoma","Greer County"
"OK","OK-057","Harmon County",61.475,86,0.6152,60.9,"Oklahoma","Harmon County"
"OK","OK-059","Harper County",57.2167,56,-0.1901,57.4,"Oklahoma","Harper County"
"OK","OK-061","Haskell County",61.475,79,0.3766,61.1,"Oklahoma","Haskell County"
"OK","OK-063","Hughes County",61.1917,74,0.0889,61.1,"Oklahoma","Hughes County"
"OK","OK-065","Jackson County",61.9917,84,0.519,61.5,"Oklahoma","Jackson County"
"OK","OK-067","Jefferson County",62.6833,54,-0.2456,62.9,"Oklahoma","Jefferson County"
"OK","OK-069","Johnston County",62.2083,69,0.0593,62.1,"Oklahoma","Johnston County"
"OK","OK-071","Kay County",58.1917,60,-0.0742,58.3,"Oklahoma","Kay County"
"OK","OK-073","Kingfisher County",59.7917,68,0.0996,59.7,"Oklahoma","Kingfisher County"
"OK","OK-075","Kiowa County",61.0833,85,0.5767,60.5,"Oklahoma","Kiowa County"
"OK","OK-077","Latimer County",61.2667,81,0.3317,60.9,"Oklahoma","Latimer County"
"OK","OK-079","Le Flore County",61.225,94,0.9038,60.3,"Oklahoma","Le Flore County"
"OK","OK-081","Lincoln County",60.2083,59,-0.1661,60.4,"Oklahoma","Lincoln County"
"OK","OK-083","Logan County",59.8417,61,0.0978,59.7,"Oklahoma","Logan County"
"OK","OK-085","Love County",62.8583,54,-0.2099,63.1,"Oklahoma","Love County"
"OK","OK-087","McClain County",60.9,74,0.2475,60.7,"Oklahoma","McClain County"
"OK","OK-089","McCurtain County",62.275,108,1.3035,61,"Oklahoma","McCurtain County"
"OK","OK-091","McIntosh County",61.2833,71,0.137,61.1,"Oklahoma","McIntosh County"
"OK","OK-093","Major County",58.575,67,-0.0152,58.6,"Oklahoma","Major County"
"OK","OK-095","Marshall County",62.8583,70,0.032,62.8,"Oklahoma","Marshall County"
"OK","OK-097","Mayes County",58.9667,40,-0.6302,59.6,"Oklahoma","Mayes County"
"OK","OK-099","Murray County",61.55,56,-0.3332,61.9,"Oklahoma","Murray County"
"OK","OK-101","Muskogee County",60.8917,63,0.0704,60.8,"Oklahoma","Muskogee County"
"OK","OK-103","Noble County",59.4083,79,0.3728,59,"Oklahoma","Noble County"
"OK","OK-105","Nowata County",58.4167,50,-0.2046,58.6,"Oklahoma","Nowata County"
"OK","OK-107","Okfuskee County",60.8167,76,0.128,60.7,"Oklahoma","Okfuskee County"
"OK","OK-109","Oklahoma County",60.2583,68,0.1292,60.1,"Oklahoma","Oklahoma County"
"OK","OK-111","Okmulgee County",60.8417,66,0.0417,60.8,"Oklahoma","Okmulgee County"
"OK","OK-113","Osage County",58.4583,61,-0.0975,58.6,"Oklahoma","Osage County"
"OK","OK-115","Ottawa County",58.5083,74,0.3195,58.2,"Oklahoma","Ottawa County"
"OK","OK-117","Pawnee County",59.45,76,0.1843,59.3,"Oklahoma","Pawnee County"
"OK","OK-119","Payne County",59.9167,78,0.3384,59.6,"Oklahoma","Payne County"
"OK","OK-121","Pittsburg County",61.4,68,-0.0018,61.4,"Oklahoma","Pittsburg County"
"OK","OK-123","Pontotoc County",61.3833,68,-0.0195,61.4,"Oklahoma","Pontotoc County"
"OK","OK-125","Pottawatomie County",60.6917,60,-0.1598,60.9,"Oklahoma","Pottawatomie County"
"OK","OK-127","Pushmataha County",61.7583,93,0.6685,61.1,"Oklahoma","Pushmataha County"
"OK","OK-129","Roger Mills County",58.9417,82,0.5597,58.4,"Oklahoma","Roger Mills County"
"OK","OK-131","Rogers County",59.4917,66,0.0387,59.5,"Oklahoma","Rogers County"
"OK","OK-133","Seminole County",60.85,59,-0.0808,60.9,"Oklahoma","Seminole County"
"OK","OK-135","Sequoyah County",60.9833,84,0.5237,60.5,"Oklahoma","Sequoyah County"
"OK","OK-137","Stephens County",61.625,59,-0.1043,61.7,"Oklahoma","Stephens County"
"OK","OK-139","Texas County",56.0333,59,0.0199,56,"Oklahoma","Texas County"
"OK","OK-141","Tillman County",62.6333,85,0.5358,62.1,"Oklahoma","Tillman County"
"OK","OK-143","Tulsa County",60.1167,71,0.2418,59.9,"Oklahoma","Tulsa County"
"OK","OK-145","Wagoner County",60.275,57,-0.1668,60.4,"Oklahoma","Wagoner County"
"OK","OK-147","Washington County",58.6833,70,0.102,58.6,"Oklahoma","Washington County"
"OK","OK-149","Washita County",60.0667,81,0.4561,59.6,"Oklahoma","Washita County"
"OK","OK-151","Woods County",57.5167,60,-0.0293,57.5,"Oklahoma","Woods County"
"OK","OK-153","Woodward County",57.45,56,-0.1278,57.6,"Oklahoma","Woodward County"
"OR","OR-001","Baker County",45.1333,84,0.7392,44.4,"Oregon","Baker County"
"OR","OR-003","Benton County",52.0083,87,0.4841,51.5,"Oregon","Benton County"
"OR","OR-005","Clackamas County",48.2,89,0.6097,47.6,"Oregon","Clackamas County"
"OR","OR-007","Clatsop County",50.0917,107,1.1619,48.9,"Oregon","Clatsop County"
"OR","OR-009","Columbia County",50.7417,104,1.0652,49.7,"Oregon","Columbia County"
"OR","OR-011","Coos County",52.9333,108,1.6781,51.3,"Oregon","Coos County"
